defense,player,times_played,pts_per_min,trb_per_min,ast_per_min,blk_per_min,stl_per_min
Defense_aries-trikala,pat-ewing-1,1.0,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.0,0.18181818181818185
Defense_aries-trikala,nikos-liakopoulos-1,2.0,0.4034090909090909,0.1543560606060606,0.2462121212121212,0.0,0.015151515151515154
Defense_aries-trikala,cade-davis-1,2.0,0.4111111111111111,0.2777777777777778,0.05555555555555555,0.0,0.09444444444444444
Defense_aries-trikala,aaric-murray-1,1.0,0.375,0.1875,0.0,0.09375,0.0625
Defense_aries-trikala,frank-robinson-1,1.0,0.26666666666666666,0.13333333333333333,0.1,0.0,0.06666666666666668
Defense_aries-trikala,giannis-athanasoulas-1,2.0,0.4778225806451613,0.15725806451612906,0.09475806451612903,0.0,0.016129032258064516
Defense_aries-trikala,nikola-markovic-1,2.0,0.4512987012987013,0.3647186147186147,0.08116883116883117,0.0,0.0
Defense_aries-trikala,ned-cox-1,1.0,0.35294117647058826,0.2352941176470588,0.1176470588235294,0.0,0.0
Defense_aries-trikala,fotis-vassilopoulos-1,2.0,0.20823529411764707,0.06,0.2188235294117647,0.0,0.0
Defense_aries-trikala,stelios-ioannou-1,2.0,0.04166666666666666,0.16666666666666666,0.0,0.0,0.04166666666666666
Defense_aries-trikala,periklis-dorkofikis-1,2.0,0.1176470588235294,0.1953781512605042,0.03571428571428571,0.0,0.029411764705882356
Defense_aries-trikala,efthymios-tsakaleris-1,2.0,0.1,0.0,0.0,0.0,0.0
Defense_aries-trikala,aleksandar-vezenkov-1,2.0,0.6129032258064516,0.2587365591397849,0.05309139784946236,0.0,0.03696236559139784
Defense_aries-trikala,spiros-mourtos-1,2.0,0.2371794871794872,0.07692307692307693,0.1217948717948718,0.0,0.08333333333333333
Defense_aries-trikala,lamarcus-reed-1,2.0,0.3732057416267942,0.27870813397129185,0.045454545454545456,0.0,0.04904306220095694
Defense_aries-trikala,muhamed-pasalic-1,2.0,0.3595238095238095,0.0761904761904762,0.09285714285714286,0.0,0.0
Defense_aries-trikala,drew-naymick-1,2.0,0.4307692307692308,0.3907692307692308,0.0,0.07846153846153847,0.0
Defense_aries-trikala,torey-thomas-1,2.0,0.5659722222222222,0.1597222222222222,0.14583333333333331,0.0,0.059027777777777776
Defense_aries-trikala,vassilis-simtsak-1,2.0,0.35027472527472525,0.293956043956044,0.017857142857142856,0.0,0.0
Defense_aries-trikala,nikos-gikas-1,1.0,0.3125,0.0625,0.3125,0.0,0.0625
Defense_aries-trikala,sotiris-manolopoulos-1,1.0,0.65,0.05,0.05,0.0,0.0
Defense_aries-trikala,andreas-petropoulos-1,1.0,0.0,0.1111111111111111,0.0,0.0,0.0
Defense_aries-trikala,sotirios-billis-1,2.0,0.18181818181818185,0.09090909090909093,0.0,0.0,0.0
Defense_aries-trikala,dimitrios-stamatis-1,2.0,0.2058823529411765,0.05882352941176471,0.029411764705882356,0.0,0.0
Defense_aries-trikala,anastasios-spyropoulos-1,2.0,0.2,0.2833333333333333,0.0,0.04166666666666666,0.04166666666666666
Defense_aries-trikala,manolis-koukoulas-1,1.0,0.5,0.5,0.0,0.0,0.0
Defense_aries-trikala,spiros-motsenigos-1,1.0,0.25,0.16666666666666666,0.0,0.0,0.0
Defense_aries-trikala,angelos-tsamis-1,2.0,0.3606060606060606,0.2575757575757576,0.2363636363636364,0.0,0.0
Defense_aries-trikala,christoforos-stefanidis-1,2.0,0.35462962962962963,0.13055555555555556,0.19907407407407407,0.0,0.062037037037037036
Defense_aries-trikala,zvonko-buljan-1,1.0,0.2727272727272727,0.13636363636363635,0.09090909090909093,0.0,0.0
Defense_aries-trikala,taylor-smith-1,2.0,0.4358974358974359,0.13034188034188032,0.027777777777777776,0.06623931623931624,0.019230769230769232
Defense_aries-trikala,jamelle-hagins-1,2.0,0.6688311688311688,0.3474025974025974,0.03571428571428571,0.05844155844155844,0.0
Defense_aries-trikala,tom-liden-1,2.0,0.3583333333333333,0.052777777777777785,0.0,0.0,0.0
Defense_aries-trikala,giannoulis-larentzakis-1,2.0,0.5882352941176471,0.0,0.14705882352941174,0.029411764705882356,0.05882352941176471
Defense_aries-trikala,vasileios-toliopoulos-1,2.0,0.125,0.0625,0.0625,0.0,0.1
Defense_aries-trikala,julian-vaughn-1,2.0,0.5619047619047619,0.4476190476190476,0.03333333333333333,0.07142857142857142,0.0
Defense_aries-trikala,tj-carter-1,1.0,0.5714285714285714,0.2380952380952381,0.09523809523809523,0.0,0.047619047619047616
Defense_aries-trikala,jake-odum-1,2.0,0.45,0.02,0.29,0.0,0.0
Defense_aries-trikala,vangelis-margaritis-1,2.0,0.2819548872180451,0.15977443609022554,0.16917293233082706,0.0,0.06203007518796993
Defense_aries-trikala,christos-saloustros-1,2.0,0.4472049689440994,0.20962732919254656,0.12267080745341614,0.0,0.09316770186335403
Defense_aries-trikala,apollon-tsochlas-1,2.0,0.2608695652173913,0.17391304347826084,0.3478260869565217,0.0,0.021739130434782608
Defense_aries-trikala,kevin-langford-1,2.0,0.582010582010582,0.34523809523809523,0.07275132275132275,0.0,0.0
Defense_aries-trikala,yiorgos-dedas-1,2.0,0.3793103448275862,0.08620689655172414,0.06896551724137931,0.0,0.0
Defense_aries-trikala,costas-kakaroudis-1,1.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.05555555555555555
Defense_aries-trikala,michail-liapis-1,2.0,0.5291666666666667,0.1625,0.0,0.0,0.04166666666666666
Defense_aries-trikala,mouhammad-faye-1,2.0,0.4351851851851852,0.28703703703703703,0.032407407407407406,0.032407407407407406,0.018518518518518517
Defense_aries-trikala,chaisson-allen-1,2.0,0.2971014492753623,0.2494824016563147,0.11283643892339545,0.0,0.045548654244306416
Defense_aries-trikala,trevis-simpson-1,1.0,0.5,0.2058823529411765,0.029411764705882356,0.029411764705882356,0.08823529411764706
Defense_aries-trikala,fanis-koumpouras-1,2.0,0.42872807017543857,0.09429824561403508,0.1995614035087719,0.02083333333333333,0.12609649122807018
Defense_aries-trikala,roeland-schaftenaar-1,1.0,0.5714285714285714,0.2380952380952381,0.047619047619047616,0.09523809523809523,0.0
Defense_aries-trikala,vincent-council-1,2.0,0.5075757575757576,0.07323232323232322,0.24747474747474746,0.0,0.0505050505050505
Defense_aries-trikala,dejan-kravic-1,2.0,0.2708333333333333,0.16666666666666666,0.0,0.04166666666666666,0.02083333333333333
Defense_aries-trikala,ioannis-kalampokis-1,2.0,0.7763975155279503,0.023809523809523808,0.08902691511387162,0.0,0.0
Defense_aries-trikala,dimitris-cheilarsis-1,2.0,0.25,0.0,0.07142857142857142,0.0,0.0
Defense_aries-trikala,stauros-schizas-1,2.0,0.2272727272727273,0.09090909090909093,0.16666666666666666,0.0,0.0
Defense_aries-trikala,john-sinis-1,2.0,0.09523809523809523,0.09523809523809523,0.023809523809523808,0.0,0.0
Defense_aries-trikala,nikos-kalles-1,1.0,0.5,0.0,0.0,0.0,0.0
Defense_aries-trikala,elijah-johnson-1,2.0,0.6179087875417131,0.18409343715239154,0.13125695216907673,0.0,0.03448275862068965
Defense_aries-trikala,dimosthenis-avramidis-1,1.0,0.3125,0.1875,0.125,0.0,0.0625
Defense_aries-trikala,yiorgos-georgakis-1,1.0,0.0,1.0,0.0,0.0,0.0
Defense_aries-trikala,georgos-tsiakos-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,yaroslav-korolev-1,2.0,0.4865319865319865,0.1052188552188552,0.04124579124579125,0.0,0.0
Defense_aries-trikala,vasilis-xanthopoulos-1,2.0,0.2151351351351352,0.10054054054054054,0.24864864864864866,0.013513513513513514,0.05351351351351352
Defense_aries-trikala,nejc-strnad-1,2.0,0.2186700767263427,0.16751918158567775,0.08823529411764706,0.0,0.029411764705882356
Defense_aries-trikala,tony-woods-1,2.0,0.2264957264957265,0.3205128205128205,0.019230769230769232,0.019230769230769232,0.0
Defense_aries-trikala,brian-fitzpatrick-1,1.0,0.4375,0.1875,0.0625,0.0,0.0
Defense_aries-trikala,dimitris-verginis-1,2.0,0.409375,0.040625,0.05625,0.0,0.025
Defense_aries-trikala,corey-remekun-1,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
Defense_aries-trikala,matt-lojeski-1,1.0,0.7391304347826086,0.08695652173913042,0.08695652173913042,0.0,0.043478260869565216
Defense_aries-trikala,vassilis-charalampopoulos-1,2.0,0.4348484848484848,0.34393939393939393,0.08333333333333333,0.045454545454545456,0.05
Defense_aries-trikala,julian-wright-1,1.0,0.4,0.26666666666666666,0.06666666666666668,0.0,0.0
Defense_aries-trikala,nikos-pappas-1,1.0,0.5909090909090909,0.13636363636363635,0.18181818181818185,0.09090909090909093,0.0
Defense_aries-trikala,loukas-mavrokefalidis-1,2.0,0.6848739495798319,0.3445378151260504,0.0,0.10084033613445377,0.05882352941176471
Defense_aries-trikala,ogo-adegboye-1,2.0,0.31666666666666665,0.21666666666666667,0.05416666666666667,0.0,0.02083333333333333
Defense_aries-trikala,ioannis-karathanasis-1,1.0,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0
Defense_aries-trikala,kostas-charissis-1,2.0,0.2333333333333333,0.2,0.03333333333333333,0.07142857142857142,0.0
Defense_aries-trikala,panagiotis-filippakos-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,vassilis-kavvadas-1,2.0,0.9523809523809524,0.14285714285714285,0.0,0.0,0.0
Defense_aries-trikala,thomas-kottas-1,1.0,0.5,0.0625,0.0,0.0625,0.0625
Defense_aries-trikala,antonios-koniaris-1,2.0,0.5119047619047619,0.07142857142857142,0.2738095238095238,0.0,0.16666666666666666
Defense_aries-trikala,carl-english-1,2.0,0.6792792792792792,0.14864864864864866,0.1009009009009009,0.0,0.0
Defense_aries-trikala,guillem-rubio-1,1.0,0.68,0.4,0.04,0.0,0.0
Defense_aries-trikala,obie-trotter-1,1.0,0.6896551724137931,0.13793103448275862,0.1724137931034483,0.03448275862068965,0.10344827586206896
Defense_aries-trikala,tomas-delininkaitis-1,2.0,0.5761904761904761,0.023809523809523808,0.057142857142857134,0.0,0.0
Defense_aries-trikala,fahro-alihodzic-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,markos-doulgerakis-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,tremmell-darden-1,2.0,0.10644257703081232,0.2955182072829132,0.05322128851540616,0.029411764705882356,0.0
Defense_aries-trikala,will-coleman-1,1.0,0.5333333333333333,0.3,0.03333333333333333,0.06666666666666668,0.0
Defense_aries-trikala,nikos-barlos-1,2.0,0.5787545787545787,0.15293040293040294,0.038461538461538464,0.023809523809523808,0.0
Defense_aries-trikala,george-papagiannis-1,1.0,0.43478260869565216,0.5217391304347826,0.0,0.13043478260869565,0.08695652173913042
Defense_aries-trikala,yannis-athinaioy-1,2.0,0.4285714285714286,0.11688311688311688,0.19805194805194806,0.0,0.045454545454545456
Defense_aries-trikala,manolis-papamakarios-1,1.0,0.2413793103448276,0.06896551724137931,0.2413793103448276,0.0,0.03448275862068965
Defense_aries-trikala,ernest-scott-1,2.0,0.3666666666666667,0.17083333333333334,0.02083333333333333,0.07083333333333333,0.0875
Defense_aries-trikala,rawle-marshall-1,1.0,0.5666666666666667,0.2333333333333333,0.0,0.03333333333333333,0.06666666666666668
Defense_aries-trikala,jr-bremer-1,1.0,0.2307692307692308,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464
Defense_aries-trikala,petros-melissaratos-1,1.0,0.25,0.5,0.0,0.25,0.0
Defense_aries-trikala,stelios-poulianitis-1,1.0,0.5,0.75,0.0,0.0,0.0
Defense_aries-trikala,giorgos-printezis-1,1.0,0.7586206896551724,0.13793103448275862,0.13793103448275862,0.0,0.0
Defense_aries-trikala,kurt-looby-1,1.0,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0
Defense_aries-trikala,justin-tubbs-1,1.0,0.2608695652173913,0.13043478260869565,0.0,0.0,0.08695652173913042
Defense_aries-trikala,dominic-waters-1,1.0,0.0,0.13636363636363635,0.3181818181818182,0.0,0.045454545454545456
Defense_aries-trikala,pops-mensah-bonsu-1,1.0,0.5769230769230769,0.6538461538461539,0.038461538461538464,0.07692307692307693,0.038461538461538464
Defense_aries-trikala,xavier-silas-1,1.0,0.5,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714
Defense_aries-trikala,michael-lountzis-1,1.0,0.9166666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
Defense_aries-trikala,nemanja-mitrovic-1,1.0,0.4545454545454545,0.18181818181818185,0.0,0.0,0.0
Defense_aries-trikala,panagiotis-vasilopoulos-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,larry-turner-1,1.0,0.3333333333333333,0.125,0.0,0.04166666666666666,0.0
Defense_aries-trikala,malik-hairston-1,1.0,0.7,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.0
Defense_aries-trikala,vincent-simpson-1,1.0,0.0,0.4,0.4,0.0,0.0
Defense_aries-trikala,dimitrios-charitopoulos-1,1.0,0.5,0.25,0.1,0.0,0.0
Defense_aries-trikala,edie-sinantinovits-1,1.0,0.45,0.05,0.2,0.0,0.0
Defense_aries-trikala,justin-robinson-1,1.0,0.8636363636363636,0.13636363636363635,0.045454545454545456,0.0,0.09090909090909093
Defense_aries-trikala,kevin-anderson-1,1.0,0.1,0.1,0.2,0.0,0.05
Defense_aries-trikala,scottie-wilbekin-1,1.0,0.125,0.16666666666666666,0.20833333333333331,0.0,0.04166666666666666
Defense_aries-trikala,damian-hollis-1,1.0,0.375,0.3125,0.125,0.0,0.0
Defense_drama,giannis-georgalis-1,2.0,0.12,0.26666666666666666,0.02,0.0,0.02
Defense_drama,nate-bowie-1,1.0,0.1176470588235294,0.0,0.14705882352941174,0.0,0.08823529411764706
Defense_drama,justin-ingram-1,2.0,0.4242424242424242,0.060606060606060615,0.12121212121212123,0.0,0.030303030303030307
Defense_drama,kenny-kadji-1,2.0,0.5029761904761905,0.24702380952380956,0.038690476190476185,0.03571428571428571,0.05357142857142857
Defense_drama,brian-tracey-1,2.0,0.31785714285714284,0.17023809523809524,0.0,0.0,0.0
Defense_drama,marios-matalon-1,1.0,0.2,0.15,0.0,0.0,0.1
Defense_drama,slaven-cupkovic-1,2.0,0.44375,0.321875,0.015625,0.0,0.025
Defense_drama,christos-deligiannis-1,1.0,0.4117647058823529,0.17647058823529413,0.0,0.0,0.0
Defense_drama,steve-panos-1,2.0,0.13942307692307693,0.1778846153846154,0.03125,0.0,0.0625
Defense_drama,alexandros-spanos-1,2.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456
Defense_drama,nikos-houhoumis-1,2.0,0.5104166666666667,0.22916666666666666,0.11458333333333333,0.0,0.11458333333333333
Defense_drama,alexandros-varitimiadis-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_drama,nikos-angelopoulos-1,2.0,0.33820346320346323,0.09902597402597403,0.015151515151515154,0.0,0.0
Defense_drama,andreas-kanonidis-1,2.0,0.3375,0.1875,0.025,0.03125,0.025
Defense_drama,darrius-garrett-1,1.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0
Defense_drama,rob-lowery-1,1.0,0.7083333333333334,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666
Defense_drama,josh-magette-1,2.0,0.09615384615384616,0.17094017094017094,0.1346153846153846,0.0,0.038461538461538464
Defense_drama,sasa-vasiljevic-1,2.0,0.25,0.0787878787878788,0.13484848484848486,0.0,0.0
Defense_drama,michail-giannakidis-1,2.0,0.22459893048128346,0.09090909090909093,0.045454545454545456,0.0,0.0
Defense_drama,giorgos-galiotos-1,1.0,0.2,0.4,0.0,0.0,0.0
Defense_drama,dwayne-davis-1,1.0,0.0,0.06666666666666668,0.06666666666666668,0.0,0.0
Defense_drama,georgios-papapetrou-1,2.0,0.0,0.0,0.0,0.0,0.1
Defense_drama,zisis-sarikopoulos-1,1.0,0.5,0.20833333333333331,0.04166666666666666,0.0,0.0
Defense_drama,dusan-sakota-1,2.0,0.3189655172413793,0.20948275862068969,0.05948275862068965,0.0,0.017241379310344827
Defense_drama,milan-milosevic-1,2.0,0.4444444444444444,0.2738095238095238,0.09126984126984126,0.0,0.017857142857142856
Defense_drama,leonidas-kaselakis-1,1.0,0.0,0.0,0.125,0.0,0.0
Defense_drama,epameinondas-papantoniou-1,2.0,0.10476190476190476,0.10238095238095238,0.06904761904761905,0.0,0.13571428571428573
Defense_drama,michalis-polytarchou-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_drama,garrett-williamson-1,1.0,0.1176470588235294,0.0,0.0,0.0,0.0
Defense_drama,kostas-sloukas-1,1.0,0.3478260869565217,0.043478260869565216,0.21739130434782608,0.0,0.0
Defense_drama,vassilis-spanoulis-1,1.0,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.0,0.03571428571428571
Defense_drama,brent-petway-1,1.0,0.3928571428571429,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.0
Defense_drama,othello-hunter-1,2.0,0.2380952380952381,0.3809523809523809,0.0,0.07142857142857142,0.023809523809523808
Defense_drama,oliver-lafayette-1,2.0,0.5053475935828877,0.022727272727272728,0.16310160427807485,0.0,0.029411764705882356
Defense_drama,vangelis-mantzaris-1,2.0,0.4702380952380952,0.03571428571428571,0.09523809523809523,0.0,0.1011904761904762
Defense_drama,bryant-dunston-1,2.0,0.5,0.2647058823529412,0.029411764705882356,0.05882352941176471,0.029411764705882356
Defense_drama,dimitris-agravanis-1,2.0,0.5,0.1845238095238095,0.0,0.08333333333333333,0.08333333333333333
Defense_drama,andreas-christodoulou-1,2.0,0.0,0.0,0.0,0.0,0.0
Defense_drama,dimitrios-katsivelis-1,1.0,0.5,0.0,0.07142857142857142,0.0,0.0
Defense_drama,brandon-penn-1,2.0,0.3896940418679549,0.2479871175523349,0.018518518518518517,0.0,0.018518518518518517
Defense_drama,marios-batis-1,2.0,0.3144016227180527,0.1105476673427992,0.029411764705882356,0.0,0.029411764705882356
Defense_drama,kevin-galloway-1,2.0,0.21221532091097306,0.11283643892339545,0.08695652173913042,0.0,0.0
Defense_drama,toarlyn-fitzpatrick-1,2.0,0.4807692307692307,0.2307692307692308,0.019230769230769232,0.019230769230769232,0.019230769230769232
Defense_drama,muhammad-el-amin-1,2.0,0.5329153605015674,0.18260188087774293,0.057210031347962376,0.0,0.03448275862068965
Defense_drama,gaios-skordilis-1,2.0,0.1346153846153846,0.2153846153846154,0.06666666666666668,0.03333333333333333,0.07179487179487179
Defense_drama,nikos-argyropoulos-1,2.0,0.5279605263157895,0.11513157894736842,0.08881578947368421,0.0,0.03125
Defense_drama,anastasios-antonakis-1,2.0,0.0,0.1,0.0,0.0,0.0
Defense_drama,giannis-molfetas-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_drama,esteban-batista-1,2.0,0.5404797601199399,0.2901049475262369,0.08695652173913042,0.021739130434782608,0.043478260869565216
Defense_drama,dimitris-diamantidis-1,2.0,0.4806547619047619,0.12574404761904762,0.25148809523809523,0.023809523809523808,0.055059523809523815
Defense_drama,vladimir-jankovic-1,2.0,0.2982456140350877,0.05263157894736842,0.02631578947368421,0.0,0.0
Defense_drama,janis-blums-1,1.0,0.5,0.0625,0.0625,0.0,0.0625
Defense_drama,aj-slaughter-1,2.0,0.7768817204301075,0.05779569892473117,0.03696236559139784,0.0,0.03696236559139784
Defense_drama,james-gist-1,1.0,0.5555555555555556,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407
Defense_drama,eleftherios-bochoridis-1,2.0,0.12440191387559807,0.0,0.07894736842105263,0.0,0.02631578947368421
Defense_drama,antonis-fotsis-1,2.0,0.2270833333333333,0.28541666666666665,0.0,0.0,0.03125
