defense,player,times_played,pts_per_min,trb_per_min,ast_per_min,blk_per_min,stl_per_min
Defense_kymis-bc,brad-newley-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,loukas-mavrokefalidis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,walter-lemon-1,1.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
Defense_kymis-bc,eric-mcclellan-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jason-cadee-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,cheikh-sane-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,reger-dowell-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,nathan-sobey-1,1.0,0.8064516129032258,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806
Defense_kymis-bc,ivan-aska-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dexter-strickland-1,1.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693
Defense_kymis-bc,trey-sumler-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,antwan-scott-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,marko-popovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ian-oleary-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,xavier-rey-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luka-rupnik-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pako-cruz-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ivan-paunic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ludde-hakanson-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alex-llorca-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rolands-smits-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,moussa-diagne-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jose-gonzalez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,scott-bamforth-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,axel-hervelle-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tobias-borg-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dejan-todorovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,miha-lapornik-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ivan-buva-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,michael-eric-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,javier-salgado-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,danilo-nikolic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alex-mumbru-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,billy-baron-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,vitor-benite-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,joseangel-antelo-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,marcos-delia-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pedro-llompart-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sadiel-rojas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ovie-soko-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,martynas-pocius-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,nemanja-radovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,vitor-faverani-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,julen-olaizola-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jamar-smith-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dejan-musli-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,kyle-fogg-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jeff-brooks-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,carlos-suarez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,daniel-diez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alberto-diaz-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,oliver-lafayette-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,hamady-ndiaye-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,adam-waczynski-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jonathan-tabu-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,borja-mendia-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,david-wear-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,blagota-sekulic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,nemanja-nedovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,viny-okouo-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,facu-campazzo-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,eulis-baez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,kyle-kuric-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,xavi-rabaseda-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,bo-mccalebb-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,royce-oneale-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,albert-oliver-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sasu-salin-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,richard-hendrix-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,andzejs-pasecniks-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ryan-hollins-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,oriol-pauli-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,darko-planinic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pablo-aguilar-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,will-thomas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,joan-sastre-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,bojan-dubljevic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,fernando-san-emeterio-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sam-van-rossom-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,romain-sato-1,0.0,0.0,0.0,0.0,0.0,0.0
